request_id,fecha,BurstId,split,family_label_only,dataset,schema,symbols,stype_in,stype_out,start_utc,end_utc_exclusive,causal_cutoff_utc_inclusive,requested_seconds,post_download_filter,predictor_policy
NQ_MBO_2025-04-21_LB_20250421_093702_SELL_0001,2025-04-21,LB_20250421_093702_SELL_0001,validation,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-04-21T13:36:53.051045Z,2025-04-21T13:37:03.052045Z,2025-04-21T13:37:03.051045Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-04-30_LB_20250430_093742_SELL_0001,2025-04-30,LB_20250430_093742_SELL_0001,validation,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-04-30T13:37:33.086769Z,2025-04-30T13:37:43.087769Z,2025-04-30T13:37:43.086769Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-05-02_LB_20250502_093652_SELL_0001,2025-05-02,LB_20250502_093652_SELL_0001,validation,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-05-02T13:36:43.114388Z,2025-05-02T13:36:53.115388Z,2025-05-02T13:36:53.114388Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-05-08_LB_20250508_093147_SELL_0001,2025-05-08,LB_20250508_093147_SELL_0001,validation,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-05-08T13:31:38.096799Z,2025-05-08T13:31:48.097799Z,2025-05-08T13:31:48.096799Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-06-05_LB_20250605_093207_SELL_0001,2025-06-05,LB_20250605_093207_SELL_0001,validation,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-06-05T13:31:58.091118Z,2025-06-05T13:32:08.092118Z,2025-06-05T13:32:08.091118Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-06-11_LB_20250611_093138_SELL_0001,2025-06-11,LB_20250611_093138_SELL_0001,validation,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-06-11T13:31:29.051111Z,2025-06-11T13:31:39.052111Z,2025-06-11T13:31:39.051111Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-06-20_LB_20250620_093518_BUY_0001,2025-06-20,LB_20250620_093518_BUY_0001,validation,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-06-20T13:35:09.011265Z,2025-06-20T13:35:19.012265Z,2025-06-20T13:35:19.011265Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-06-27_LB_20250627_093203_SELL_0001,2025-06-27,LB_20250627_093203_SELL_0001,validation,A_TRUE_ABSORPTION,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-06-27T13:31:54.024094Z,2025-06-27T13:32:04.025094Z,2025-06-27T13:32:04.024094Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-06-30_LB_20250630_093156_SELL_0001,2025-06-30,LB_20250630_093156_SELL_0001,validation,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-06-30T13:31:47.077600Z,2025-06-30T13:31:57.078600Z,2025-06-30T13:31:57.077600Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-07-02_LB_20250702_093238_BUY_0001,2025-07-02,LB_20250702_093238_BUY_0001,validation,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-07-02T13:32:29.079186Z,2025-07-02T13:32:39.080186Z,2025-07-02T13:32:39.079186Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-07-08_LB_20250708_093634_SELL_0001,2025-07-08,LB_20250708_093634_SELL_0001,validation,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-07-08T13:36:25.028723Z,2025-07-08T13:36:35.029723Z,2025-07-08T13:36:35.028723Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-07-09_LB_20250709_093100_BUY_0001,2025-07-09,LB_20250709_093100_BUY_0001,validation,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-07-09T13:30:51.046351Z,2025-07-09T13:31:01.047351Z,2025-07-09T13:31:01.046351Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-07-21_LB_20250721_093138_BUY_0001,2025-07-21,LB_20250721_093138_BUY_0001,validation,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-07-21T13:31:29.092509Z,2025-07-21T13:31:39.093509Z,2025-07-21T13:31:39.092509Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-07-29_LB_20250729_093118_BUY_0001,2025-07-29,LB_20250729_093118_BUY_0001,validation,A_TRUE_ABSORPTION,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-07-29T13:31:09.080777Z,2025-07-29T13:31:19.081777Z,2025-07-29T13:31:19.080777Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-08-14_LB_20250814_093300_BUY_0001,2025-08-14,LB_20250814_093300_BUY_0001,validation,A_TRUE_ABSORPTION,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-08-14T13:32:51.048717Z,2025-08-14T13:33:01.049717Z,2025-08-14T13:33:01.048717Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-08-19_LB_20250819_093156_SELL_0001,2025-08-19,LB_20250819_093156_SELL_0001,holdout,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-08-19T13:31:47.018728Z,2025-08-19T13:31:57.019728Z,2025-08-19T13:31:57.018728Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-08-20_LB_20250820_093200_SELL_0001,2025-08-20,LB_20250820_093200_SELL_0001,holdout,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-08-20T13:31:51.064941Z,2025-08-20T13:32:01.065941Z,2025-08-20T13:32:01.064941Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-08-21_LB_20250821_093749_SELL_0001,2025-08-21,LB_20250821_093749_SELL_0001,holdout,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-08-21T13:37:40.099613Z,2025-08-21T13:37:50.100613Z,2025-08-21T13:37:50.099613Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-08-29_LB_20250829_093115_SELL_0001,2025-08-29,LB_20250829_093115_SELL_0001,holdout,A_TRUE_ABSORPTION,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-08-29T13:31:06.068287Z,2025-08-29T13:31:16.069287Z,2025-08-29T13:31:16.068287Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-09-04_LB_20250904_093258_BUY_0001,2025-09-04,LB_20250904_093258_BUY_0001,holdout,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-09-04T13:32:49.019380Z,2025-09-04T13:32:59.020380Z,2025-09-04T13:32:59.019380Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-09-05_LB_20250905_093522_SELL_0001,2025-09-05,LB_20250905_093522_SELL_0001,holdout,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-09-05T13:35:13.036579Z,2025-09-05T13:35:23.037579Z,2025-09-05T13:35:23.036579Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-09-11_LB_20250911_093623_SELL_0001,2025-09-11,LB_20250911_093623_SELL_0001,holdout,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-09-11T13:36:14.142863Z,2025-09-11T13:36:24.143863Z,2025-09-11T13:36:24.142863Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-09-12_LB_20250912_093556_SELL_0001,2025-09-12,LB_20250912_093556_SELL_0001,holdout,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-09-12T13:35:47.019646Z,2025-09-12T13:35:57.020646Z,2025-09-12T13:35:57.019646Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-09-16_LB_20250916_093355_SELL_0001,2025-09-16,LB_20250916_093355_SELL_0001,holdout,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-09-16T13:33:46.159462Z,2025-09-16T13:33:56.160462Z,2025-09-16T13:33:56.159462Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-09-18_LB_20250918_093225_BUY_0001,2025-09-18,LB_20250918_093225_BUY_0001,holdout,A_TRUE_ABSORPTION,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-09-18T13:32:16.097938Z,2025-09-18T13:32:26.098938Z,2025-09-18T13:32:26.097938Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-09-23_LB_20250923_093525_SELL_0001,2025-09-23,LB_20250923_093525_SELL_0001,holdout,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-09-23T13:35:16.055932Z,2025-09-23T13:35:26.056932Z,2025-09-23T13:35:26.055932Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-09-25_LB_20250925_093609_SELL_0001,2025-09-25,LB_20250925_093609_SELL_0001,holdout,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-09-25T13:36:00.056791Z,2025-09-25T13:36:10.057791Z,2025-09-25T13:36:10.056791Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-09-26_LB_20250926_093218_BUY_0001,2025-09-26,LB_20250926_093218_BUY_0001,holdout,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-09-26T13:32:09.078466Z,2025-09-26T13:32:19.079466Z,2025-09-26T13:32:19.078466Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-09-30_LB_20250930_093313_SELL_0001,2025-09-30,LB_20250930_093313_SELL_0001,holdout,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-09-30T13:33:04.052151Z,2025-09-30T13:33:14.053151Z,2025-09-30T13:33:14.052151Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-10-01_LB_20251001_093134_BUY_0001,2025-10-01,LB_20251001_093134_BUY_0001,holdout,A_TRUE_ABSORPTION,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-10-01T13:31:25.071474Z,2025-10-01T13:31:35.072474Z,2025-10-01T13:31:35.071474Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-10-02_LB_20251002_093721_SELL_0001,2025-10-02,LB_20251002_093721_SELL_0001,holdout,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-10-02T13:37:12.052539Z,2025-10-02T13:37:22.053539Z,2025-10-02T13:37:22.052539Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-10-08_LB_20251008_093125_BUY_0001,2025-10-08,LB_20251008_093125_BUY_0001,holdout,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-10-08T13:31:16.053441Z,2025-10-08T13:31:26.054441Z,2025-10-08T13:31:26.053441Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-10-13_LB_20251013_093429_SELL_0001,2025-10-13,LB_20251013_093429_SELL_0001,holdout,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-10-13T13:34:20.096709Z,2025-10-13T13:34:30.097709Z,2025-10-13T13:34:30.096709Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-10-17_LB_20251017_093426_BUY_0002,2025-10-17,LB_20251017_093426_BUY_0002,holdout,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-10-17T13:34:17.067134Z,2025-10-17T13:34:27.068134Z,2025-10-17T13:34:27.067134Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-10-20_LB_20251020_093100_BUY_0001,2025-10-20,LB_20251020_093100_BUY_0001,holdout,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-10-20T13:30:51.005530Z,2025-10-20T13:31:01.006530Z,2025-10-20T13:31:01.005530Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-10-22_LB_20251022_093346_SELL_0001,2025-10-22,LB_20251022_093346_SELL_0001,holdout,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-10-22T13:33:37.074027Z,2025-10-22T13:33:47.075027Z,2025-10-22T13:33:47.074027Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-10-27_LB_20251027_093502_SELL_0001,2025-10-27,LB_20251027_093502_SELL_0001,holdout,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-10-27T13:34:53.050327Z,2025-10-27T13:35:03.051327Z,2025-10-27T13:35:03.050327Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2025-10-30_LB_20251030_093452_SELL_0001,2025-10-30,LB_20251030_093452_SELL_0001,holdout,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2025-10-30T13:34:43.124208Z,2025-10-30T13:34:53.125208Z,2025-10-30T13:34:53.124208Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2026-03-11_LB_20260311_093757_BUY_0001,2026-03-11,LB_20260311_093757_BUY_0001,holdout,A_TRUE_ABSORPTION,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2026-03-11T13:37:48.216749Z,2026-03-11T13:37:58.217749Z,2026-03-11T13:37:58.216749Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2026-03-24_LB_20260324_093135_SELL_0001,2026-03-24,LB_20260324_093135_SELL_0001,holdout,A_TRUE_ABSORPTION,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2026-03-24T13:31:26.204730Z,2026-03-24T13:31:36.205730Z,2026-03-24T13:31:36.204730Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2026-03-31_LB_20260331_093135_BUY_0001,2026-03-31,LB_20260331_093135_BUY_0001,holdout,A_TRUE_ABSORPTION,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2026-03-31T13:31:26.103366Z,2026-03-31T13:31:36.104366Z,2026-03-31T13:31:36.103366Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2026-04-10_LB_20260410_093110_BUY_0001,2026-04-10,LB_20260410_093110_BUY_0001,holdout,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2026-04-10T13:31:01.048533Z,2026-04-10T13:31:11.049533Z,2026-04-10T13:31:11.048533Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2026-04-30_LB_20260430_093337_SELL_0001,2026-04-30,LB_20260430_093337_SELL_0001,holdout,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2026-04-30T13:33:28.032773Z,2026-04-30T13:33:38.033773Z,2026-04-30T13:33:38.032773Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2026-05-14_LB_20260514_093203_BUY_0001,2026-05-14,LB_20260514_093203_BUY_0001,holdout,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2026-05-14T13:31:54.070776Z,2026-05-14T13:32:04.071776Z,2026-05-14T13:32:04.070776Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2026-05-18_LB_20260518_093500_SELL_0001,2026-05-18,LB_20260518_093500_SELL_0001,holdout,A_TRUE_ABSORPTION,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2026-05-18T13:34:51.117615Z,2026-05-18T13:35:01.118615Z,2026-05-18T13:35:01.117615Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2026-05-19_LB_20260519_093215_BUY_0001,2026-05-19,LB_20260519_093215_BUY_0001,holdout,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2026-05-19T13:32:06.011735Z,2026-05-19T13:32:16.012735Z,2026-05-19T13:32:16.011735Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2026-05-20_LB_20260520_093514_SELL_0001,2026-05-20,LB_20260520_093514_SELL_0001,holdout,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2026-05-20T13:35:05.034021Z,2026-05-20T13:35:15.035021Z,2026-05-20T13:35:15.034021Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2026-05-29_LB_20260529_093201_BUY_0001,2026-05-29,LB_20260529_093201_BUY_0001,holdout,A_TRUE_ABSORPTION,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2026-05-29T13:31:52.047142Z,2026-05-29T13:32:02.048142Z,2026-05-29T13:32:02.047142Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2026-06-03_LB_20260603_093152_BUY_0001,2026-06-03,LB_20260603_093152_BUY_0001,holdout,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2026-06-03T13:31:43.075994Z,2026-06-03T13:31:53.076994Z,2026-06-03T13:31:53.075994Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2026-06-24_LB_20260624_093230_BUY_0001,2026-06-24,LB_20260624_093230_BUY_0001,holdout,B_CLEAN_BREAKOUT,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2026-06-24T13:32:21.045272Z,2026-06-24T13:32:31.046272Z,2026-06-24T13:32:31.045272Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2026-06-25_LB_20260625_093109_SELL_0001,2026-06-25,LB_20260625_093109_SELL_0001,holdout,A_TRUE_ABSORPTION,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2026-06-25T13:31:00.027207Z,2026-06-25T13:31:10.028207Z,2026-06-25T13:31:10.027207Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
NQ_MBO_2026-07-08_LB_20260708_093155_BUY_0001,2026-07-08,LB_20260708_093155_BUY_0001,holdout,C_MIXED_PATH,GLBX.MDP3,mbo,NQ.v.0,continuous,raw_symbol,2026-07-08T13:31:46.092945Z,2026-07-08T13:31:56.093945Z,2026-07-08T13:31:56.092945Z,10.001,ts_event<=causal_cutoff_utc_inclusive,PREENTRY_ONLY_NO_POST_BURST
